Feature ID,Feature Name,Feature Description,Rule ID,Rule Title,Scenario ID,Scenario Title,Scenario Steps,Scenario Tags,Work Item ID,Work Item Type,Work Item Title,Effort Points,Completion Sprint
258,"Reports (was Touchdown): Feedback","_As a project Stakeholder_
_I want to leave feedback on a Sprint within Mission Control_
_So that my feedback can be seen by all Stakeholders at any time_

Sprint feedback: 8pts
Sprint rating: 2pts",259,"Sprint Feedback can be left in Touchdown",294,"A comment is posted to the Sprint Feedback","Given Trudy is viewing the Sprint Feedback in Touchdown
When Trudy leaves the feedback ""Great Sprint everyone!""
Then a comment containing ""Great Sprint everyone!"" can be seen on the Sprint Feedback page","",84,"User Story","[Touchdown] As a product stakeholder, I want to leave feedback for a Sprint, so that that the team can know how things went",8,"Sprint 5"
258,"Reports (was Touchdown): Feedback","_As a project Stakeholder_
_I want to leave feedback on a Sprint within Mission Control_
_So that my feedback can be seen by all Stakeholders at any time_

Sprint feedback: 8pts
Sprint rating: 2pts",260,"All User's Sprint Feedback is displayed in Touchdown",295,"Multiple users' feedback is displayed in the Sprint Feedback","Given Trudy is viewing the Sprint Feedback in Touchdown
When Rich leaves the feedback ""Great Sprint everyone!""
Then Trudy can see Rich's comment ""Great Sprint everyone!""","",84,"User Story","[Touchdown] As a product stakeholder, I want to leave feedback for a Sprint, so that that the team can know how things went",8,"Sprint 5"
258,"Reports (was Touchdown): Feedback","_As a project Stakeholder_
_I want to leave feedback on a Sprint within Mission Control_
_So that my feedback can be seen by all Stakeholders at any time_

Sprint feedback: 8pts
Sprint rating: 2pts",293,"User, date and time are all displayed with Sprint Feedback",554,"A users' data is displayed next to their Sprint rating","Given a user with the email ""mission.control.tester@bluefruit.co.uk""
And the user leaves a 2 star rating 
Then the user's email is displayed on the rating comment
And the date/time that the comment was made are displayed on the comment","",134,"User Story","[Touchdown] Add 5 star rating to feedback tab",3,"Sprint 6"
258,"Reports (was Touchdown): Feedback","_As a project Stakeholder_
_I want to leave feedback on a Sprint within Mission Control_
_So that my feedback can be seen by all Stakeholders at any time_

Sprint feedback: 8pts
Sprint rating: 2pts",293,"User, date and time are all displayed with Sprint Feedback",296,"A users' data is displayed next to their Feedback comment","Given Trudy is viewing the Sprint Feedback in Touchdown
When [user] leaves the feedback ""Great Sprint everyone!""
Then the user's email [user email] and the date and time are displayed with the comment

|[user]|[user email]|
|Jack|jack.skerrett@bluefruit.co.uk|
|Tester|mission.control.tester@bluefruit.co.uk|","",84,"User Story","[Touchdown] As a product stakeholder, I want to leave feedback for a Sprint, so that that the team can know how things went",8,"Sprint 5"
258,"Reports (was Touchdown): Feedback","_As a project Stakeholder_
_I want to leave feedback on a Sprint within Mission Control_
_So that my feedback can be seen by all Stakeholders at any time_

Sprint feedback: 8pts
Sprint rating: 2pts",351,"A Stakeholder can rate a Sprint out of five",490,"A Sprint is given a rating","Given a Stakeholder is viewing the Sprint Feedback tab in Touchdown
When the [position] start is clicked
Then a comment is posted with the appropriate number of stars

[position] first, second, third, fourth, fifth","",134,"User Story","[Touchdown] Add 5 star rating to feedback tab",3,"Sprint 6"
258,"Reports (was Touchdown): Feedback","_As a project Stakeholder_
_I want to leave feedback on a Sprint within Mission Control_
_So that my feedback can be seen by all Stakeholders at any time_

Sprint feedback: 8pts
Sprint rating: 2pts",351,"A Stakeholder can rate a Sprint out of five",552,"A Sprint rating is set to 0","Given a Stakeholder is viewing the Sprint Feedback tab in Touchdown
When a 0 star rating is left
Then a comment is posted with 0 stars","",134,"User Story","[Touchdown] Add 5 star rating to feedback tab",3,"Sprint 6"
258,"Reports (was Touchdown): Feedback","_As a project Stakeholder_
_I want to leave feedback on a Sprint within Mission Control_
_So that my feedback can be seen by all Stakeholders at any time_

Sprint feedback: 8pts
Sprint rating: 2pts",351,"A Stakeholder can rate a Sprint out of five",551,"A Stakeholder's Sprint rating does not change other Stakeholder Sprint ratings","Given a Stakeholder has left a 4 star Sprint rating in the Sprint Feedback tab in Touchdown
When another Stakeholder leaves a 3 star rating
Then both the 4 star Sprint rating and 3 star Sprint rating are displayed as separate comments on the Sprint Feedback tab","",134,"User Story","[Touchdown] Add 5 star rating to feedback tab",3,"Sprint 6"
258,"Reports (was Touchdown): Feedback","_As a project Stakeholder_
_I want to leave feedback on a Sprint within Mission Control_
_So that my feedback can be seen by all Stakeholders at any time_

Sprint feedback: 8pts
Sprint rating: 2pts",492,"All user's Sprint ratings are displayed in Touchdown",493,"No one has rated the Sprint","Given the Sprint Feedback tab in Touchdown is displayed
And no Stakeholders have left a Sprint rating
Then no Sprint ratings are displayed on the Sprint Feedback tab","",134,"User Story","[Touchdown] Add 5 star rating to feedback tab",3,"Sprint 6"
258,"Reports (was Touchdown): Feedback","_As a project Stakeholder_
_I want to leave feedback on a Sprint within Mission Control_
_So that my feedback can be seen by all Stakeholders at any time_

Sprint feedback: 8pts
Sprint rating: 2pts",492,"All user's Sprint ratings are displayed in Touchdown",494,"A Stakeholder has rated the Sprint","Given the Sprint Feedback tab in Touchdown is displayed
When a Stakeholder leaves a 3 star Sprint rating
Then a comment is displayed in the list below containing the 3 star rating","",134,"User Story","[Touchdown] Add 5 star rating to feedback tab",3,"Sprint 6"
258,"Reports (was Touchdown): Feedback","_As a project Stakeholder_
_I want to leave feedback on a Sprint within Mission Control_
_So that my feedback can be seen by all Stakeholders at any time_

Sprint feedback: 8pts
Sprint rating: 2pts",492,"All user's Sprint ratings are displayed in Touchdown",495,"Mulitple Stakeholders have rated the Sprint","Given the Sprint Feedback tab in Touchdown is displayed
When 3 Stakeholders leave Sprint ratings
Then all 3 ratings are displayed in individual comments in the list below","",134,"User Story","[Touchdown] Add 5 star rating to feedback tab",3,"Sprint 6"
258,"Reports (was Touchdown): Feedback","_As a project Stakeholder_
_I want to leave feedback on a Sprint within Mission Control_
_So that my feedback can be seen by all Stakeholders at any time_

Sprint feedback: 8pts
Sprint rating: 2pts",555,"A Stakeholder's Sprint rating can be updated",556,"A Stakeholder changes their Sprint rating","Given the Sprint Feedback tab in Touchdown is displayed
And a Stakeholder has left a 4 star Sprint rating
When the Stakeholder submits a new 3 star Sprint rating
Then only the new 3 star Sprint rating is displayed for the Stakeholder","",134,"User Story","[Touchdown] Add 5 star rating to feedback tab",3,"Sprint 6"
445,"Reports (was Touchdown): Log stakeholder activity","_As a project lead_
_I want to know when key stakeholders have viewed Touchdown_
_So that I know they are seeing the value we are producing_",502,"Stakeholder activity on Sprint Achievements, Acceptance Test Report, Sprint Feedback, Known Defects, Fixed Defects tabs can be viewed in the Activity tab",505,"Multiple Stakeholders have visited areas in Touchdown","Given two Stakeholders are logged in to Mission Control
And both Stakeholders visit [area] within Touchdown
When an administrator views the Activity tab in Touchdown
Then the latest two entries show the page, user role, date/time and Sprint of the visit made by the Stakeholders

|Area|
|:--|
| Sprint Achievements |
| Acceptance Test Report |
| Sprint Feedback |
| Known Defects |
| Fixed Defects |","",135,"User Story","[Touchdown] Log Stakeholder Activity",6,"Sprint 7"
445,"Reports (was Touchdown): Log stakeholder activity","_As a project lead_
_I want to know when key stakeholders have viewed Touchdown_
_So that I know they are seeing the value we are producing_",502,"Stakeholder activity on Sprint Achievements, Acceptance Test Report, Sprint Feedback, Known Defects, Fixed Defects tabs can be viewed in the Activity tab",504,"A Stakeholder has visited an area in Touchdown","Given a Stakeholder is logged into Mission Control
And the Stakeholder views [Area] within Touchdown 
When an administrator views the Activity tab in Touchdown
Then the latest entry shows the page, user role, date/time and Sprint of the visit made by the Stakeholder

|Area|
|:--|
| Sprint Achievements |
| Acceptance Test Report |
| Sprint Feedback |
| Known Defects |
| Fixed Defects |","",135,"User Story","[Touchdown] Log Stakeholder Activity",6,"Sprint 7"
445,"Reports (was Touchdown): Log stakeholder activity","_As a project lead_
_I want to know when key stakeholders have viewed Touchdown_
_So that I know they are seeing the value we are producing_",503,"Stakeholder's Role and Timestamp and Destination are logged when viewing Touchdown ",509,"A record of Stakeholder activity is logged in the Activity tab","Given a [Role] is logged into Mission Control
And the user views [Location] within Touchdown
When an Admin views the activity tab
Then the Admin can see that a [Role] viewed [Location]
And the time of the visit is recorded

| Role | Location |
|:--|:--|
| Stakeholder | Sprint Achievements |
| Stakeholder | Known Defects |
| User | Sprint Achievements |
| User | Known Defects |","",135,"User Story","[Touchdown] Log Stakeholder Activity",6,"Sprint 7"
445,"Reports (was Touchdown): Log stakeholder activity","_As a project lead_
_I want to know when key stakeholders have viewed Touchdown_
_So that I know they are seeing the value we are producing_",506,"Only an Administrator can access the Activity tab",508,"An Administrator navigates to the Activity tab","Given an account with an Administrator level role is logged in to Mission Control
When the User navigates to Touchdown
Then there is an Activity tab","",135,"User Story","[Touchdown] Log Stakeholder Activity",6,"Sprint 7"
445,"Reports (was Touchdown): Log stakeholder activity","_As a project lead_
_I want to know when key stakeholders have viewed Touchdown_
_So that I know they are seeing the value we are producing_",506,"Only an Administrator can access the Activity tab",507,"A User cannot see the Activity tab","Given an account with a User level role is logged in to Mission Control
When the User navigates to Touchdown
Then there is no Activity tab","",135,"User Story","[Touchdown] Log Stakeholder Activity",6,"Sprint 7"
445,"Reports (was Touchdown): Log stakeholder activity","_As a project lead_
_I want to know when key stakeholders have viewed Touchdown_
_So that I know they are seeing the value we are producing_",506,"Only an Administrator can access the Activity tab",594,"A Stakeholder cannot see the Activity tab","Given an account with a Stakeholder level role is logged in to Mission Control
When the Stakeholder navigates to Touchdown
Then there is no Activity tab","",135,"User Story","[Touchdown] Log Stakeholder Activity",6,"Sprint 7"
445,"Reports (was Touchdown): Log stakeholder activity","_As a project lead_
_I want to know when key stakeholders have viewed Touchdown_
_So that I know they are seeing the value we are producing_",598,"An Admin navigating to the Activity tab is logged within the Activity tab",640,"An Admin navigates to the Activity tab","Given an Admin is logged in to Mission Control
When the Admin navigates to the Activity tab within Touchdown
Then there is an entry in the log showing an Admin has navigated to the Activity tab at the current time","",135,"User Story","[Touchdown] Log Stakeholder Activity",6,"Sprint 7"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",485,"Publishing populates Touchdown with the current Re-entry reports for Stakeholders",488,"Publishing a release populates Touchdown for Stakeholders","Given a Stakeholder views an empty, unpublished Touchdown
When a User publishes the report
Then the Stakeholder's view of Touchdown is now populated with the information from Re-entry

","",162,"User Story","[Touchdown] Publish a Touchdown report",6,"Sprint 7"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",485,"Publishing populates Touchdown with the current Re-entry reports for Stakeholders",488,"Publishing a release populates Touchdown for Stakeholders","Given a Stakeholder views an empty, unpublished Touchdown
When a User publishes the report
Then the Stakeholder's view of Touchdown is now populated with the information from Re-entry

","",191,"User Story","[Touchdown] Custom Test Reports",6,"Sprint 8"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",485,"Publishing populates Touchdown with the current Re-entry reports for Stakeholders",489,"Re-publishing re-populates Touchdown","Given a report has been published in Touchdown
And changes have been made post-publish to Re-entry
When Touchdown is republished
Then the changes made to Re-entry are reflected in Touchdown","",162,"User Story","[Touchdown] Publish a Touchdown report",6,"Sprint 7"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",485,"Publishing populates Touchdown with the current Re-entry reports for Stakeholders",489,"Re-publishing re-populates Touchdown","Given a report has been published in Touchdown
And changes have been made post-publish to Re-entry
When Touchdown is republished
Then the changes made to Re-entry are reflected in Touchdown","",191,"User Story","[Touchdown] Custom Test Reports",6,"Sprint 8"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",485,"Publishing populates Touchdown with the current Re-entry reports for Stakeholders",487,"A populated Re-entry is not displayed in Touchdown for Stakeholders","Given Re-entry contains a test report
And Sprint achievements
And Touchdown is unpublished
When a Stakeholder views Touchdown
Then Touchdown is empty","",162,"User Story","[Touchdown] Publish a Touchdown report",6,"Sprint 7"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",485,"Publishing populates Touchdown with the current Re-entry reports for Stakeholders",487,"A populated Re-entry is not displayed in Touchdown for Stakeholders","Given Re-entry contains a test report
And Sprint achievements
And Touchdown is unpublished
When a Stakeholder views Touchdown
Then Touchdown is empty","",191,"User Story","[Touchdown] Custom Test Reports",6,"Sprint 8"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",485,"Publishing populates Touchdown with the current Re-entry reports for Stakeholders",667,"Changes to Re-entry are not automatically seen in Touchdown","Given a report has been published in Touchdown
When changes are made to Re-entry for the same Sprint
Then those changes are not displayed in Touchdown for Stakeholders","",162,"User Story","[Touchdown] Publish a Touchdown report",6,"Sprint 7"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",485,"Publishing populates Touchdown with the current Re-entry reports for Stakeholders",667,"Changes to Re-entry are not automatically seen in Touchdown","Given a report has been published in Touchdown
When changes are made to Re-entry for the same Sprint
Then those changes are not displayed in Touchdown for Stakeholders","",191,"User Story","[Touchdown] Custom Test Reports",6,"Sprint 8"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",485,"Publishing populates Touchdown with the current Re-entry reports for Stakeholders",667,"Changes to Re-entry are not automatically seen in Touchdown","Given a report has been published in Touchdown
When changes are made to Re-entry for the same Sprint
Then those changes are not displayed in Touchdown for Stakeholders","",207,"User Story","[Touchdown] Stakeholder should not see previously published Test Run after being "Unpublished" ",4,"Sprint 13"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",485,"Publishing populates Touchdown with the current Re-entry reports for Stakeholders",1033,"A previously published report is updated and unavailable to Stakeholders until it is published again","Given a user has published a report
And a Stakeholder can see the published report
When [Entity] is changed
And the report is updated
Then the previously published is unavailable 
And a Stakeholder sees ""There is no report for this sprint yet."" within Touchdown","",207,"User Story","[Touchdown] Stakeholder should not see previously published Test Run after being "Unpublished" ",4,"Sprint 13"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",485,"Publishing populates Touchdown with the current Re-entry reports for Stakeholders",1033,"A previously published report is updated and unavailable to Stakeholders until it is published again","Given a user has published a report
And a Stakeholder can see the published report
When [Entity] is changed
And the report is updated
Then the previously published is unavailable 
And a Stakeholder sees ""There is no report for this sprint yet."" within Touchdown","",330,"Defect","[Touchdown] Reports are still available to stakeholder when unpublished",1,"Sprint 14"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",635,"Only a User or Administrator can publish a Touchdown report",638,"A Stakeholder cannot publish a report","Given a Stakeholder role is viewing Touchdown
Then there is no Publish button","",162,"User Story","[Touchdown] Publish a Touchdown report",6,"Sprint 7"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",635,"Only a User or Administrator can publish a Touchdown report",637,"A Reviewer cannot publish a report","Given a Reviewer role is viewing Touchdown
Then there is no Publish button","",162,"User Story","[Touchdown] Publish a Touchdown report",6,"Sprint 7"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",635,"Only a User or Administrator can publish a Touchdown report",636,"A User can publish a report","Given a User role is viewing Touchdown
Then there is a Publish button","",162,"User Story","[Touchdown] Publish a Touchdown report",6,"Sprint 7"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",635,"Only a User or Administrator can publish a Touchdown report",639,"An Administrator can publish a report","Given an Admin role is viewing Touchdown
Then there is a Publish button","",162,"User Story","[Touchdown] Publish a Touchdown report",6,"Sprint 7"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",900,"The Fixed Defect report is not updated after Publishing",902,"Defects are completed after Publishing a Sprint","Given a Release Report which has been published
And [x] number of Defects are present in Non-Testable Workstates
And 0 Defects are present in Testable Workstates
When a [user] moves any number of Defects to a Testable Workstate
And the Report is not Updated
And a Stakeholder views the Touchdown Report
Then there are no Fixed Defects present
And all Defects appear as Known Defects

Examples:

| user |
|:--|
| Administrator |
| User |","",204,"User Story","[Touchdown] Fixed defect report saved on Publish",3,"Sprint 9"
483,"Reports (was Touchdown): Publishing a Release","_As a tester_
_I want to mark a Release as ready to view_
_So that stakeholders can view the work done in a Sprint_",901,"The Known Defect report is not updated after Publishing",903,"A Defect is added after Publishing","Given a Sprint has been Published
And the Sprint has not been Completed
When a Defect is added to the current Sprint
And Touchdown is viewed by a Stakeholder
Then the new Defect does not appear in the Known Defects pane","",219,"User Story","[Touchdown] Known defect report saved on Publish",3,"Sprint 9"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",600,"Reviewers can see the latest unpublished Touchdown reports",601,"There is an unpublished Touchdown report","Given a [Role] selects a sprint for a project
And the Touchdown report has not been published
Then the Acceptance Test report is displayed
And the Sprint Achievements report is displayed

| Role|
|:--|
| User |
| Administrator| 
| Reviewer |","",163,"User Story","[Touchdown] Display latest unpublished report to reviewers",2,"Sprint 7"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",600,"Reviewers can see the latest unpublished Touchdown reports",601,"There is an unpublished Touchdown report","Given a [Role] selects a sprint for a project
And the Touchdown report has not been published
Then the Acceptance Test report is displayed
And the Sprint Achievements report is displayed

| Role|
|:--|
| User |
| Administrator| 
| Reviewer |","",191,"User Story","[Touchdown] Custom Test Reports",6,"Sprint 8"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",600,"Reviewers can see the latest unpublished Touchdown reports",622,"There is an unpublished report and a published report","Given a Sprint has a published report
And an unpublished report
When [Role] views Touchdown for this Sprint
Then the published view is [Published State]
And the unpublished report is [Unpublished State]

| Role | Published State | Unpublished State |
|:--|:--|:--|
| User | Visible | Visible |
| Administrator | Visible | Visible |
| Reviewer | Visible | Visible |
| Stakeholder | Visible | Not Visible |","",163,"User Story","[Touchdown] Display latest unpublished report to reviewers",2,"Sprint 7"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",600,"Reviewers can see the latest unpublished Touchdown reports",622,"There is an unpublished report and a published report","Given a Sprint has a published report
And an unpublished report
When [Role] views Touchdown for this Sprint
Then the published view is [Published State]
And the unpublished report is [Unpublished State]

| Role | Published State | Unpublished State |
|:--|:--|:--|
| User | Visible | Visible |
| Administrator | Visible | Visible |
| Reviewer | Visible | Visible |
| Stakeholder | Visible | Not Visible |","",191,"User Story","[Touchdown] Custom Test Reports",6,"Sprint 8"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",600,"Reviewers can see the latest unpublished Touchdown reports",622,"There is an unpublished report and a published report","Given a Sprint has a published report
And an unpublished report
When [Role] views Touchdown for this Sprint
Then the published view is [Published State]
And the unpublished report is [Unpublished State]

| Role | Published State | Unpublished State |
|:--|:--|:--|
| User | Visible | Visible |
| Administrator | Visible | Visible |
| Reviewer | Visible | Visible |
| Stakeholder | Visible | Not Visible |","",328,"Defect","[Touchdown] Touchdown unavailable for Reviewer",1,"Sprint 14"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",602,"Stakeholders can not see an unpublished Touchdown report",603,"There is an unpublished Touchdown report","Given a Stakeholder selects a sprint for a project
And the Touchdown report has not been published
Then the message ""There is no report for this sprint yet"" is display","",163,"User Story","[Touchdown] Display latest unpublished report to reviewers",2,"Sprint 7"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",602,"Stakeholders can not see an unpublished Touchdown report",603,"There is an unpublished Touchdown report","Given a Stakeholder selects a sprint for a project
And the Touchdown report has not been published
Then the message ""There is no report for this sprint yet"" is display","",191,"User Story","[Touchdown] Custom Test Reports",6,"Sprint 8"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",604,"Reviewers can only comment on unpublished Acceptance Tests",614,"A reviewer tries to comment on a published test","Given a published Test Report
When a Reviewer views the report 
Then there is no Add Comment box
And any visible comments are read only","",166,"User Story","[Touchdown] Add review comments to acceptance tests",4,"Sprint 7"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",604,"Reviewers can only comment on unpublished Acceptance Tests",614,"A reviewer tries to comment on a published test","Given a published Test Report
When a Reviewer views the report 
Then there is no Add Comment box
And any visible comments are read only","",191,"User Story","[Touchdown] Custom Test Reports",6,"Sprint 8"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",604,"Reviewers can only comment on unpublished Acceptance Tests",612,"A reviewer leaves a comment on an unpublished test","Comment can be seen with User, Date Time and Comment Text by any non stakeholder

Given an unpublished report 
When a Reviewer leaves a comment on a Test
Then the comment contains the following details:
User
Date Time
Comment Text
And visible to the following [Roles]

| Roles |
|:--|
| User |
| Administrator |
| Reviewer |","",166,"User Story","[Touchdown] Add review comments to acceptance tests",4,"Sprint 7"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",604,"Reviewers can only comment on unpublished Acceptance Tests",612,"A reviewer leaves a comment on an unpublished test","Comment can be seen with User, Date Time and Comment Text by any non stakeholder

Given an unpublished report 
When a Reviewer leaves a comment on a Test
Then the comment contains the following details:
User
Date Time
Comment Text
And visible to the following [Roles]

| Roles |
|:--|
| User |
| Administrator |
| Reviewer |","",191,"User Story","[Touchdown] Custom Test Reports",6,"Sprint 8"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",606,"Review comments can be seen by reviewers on Touchdown reports",619,"A Touchdown report with sprint achievement comments has been published","Given a published Sprint Acceptance Test Report
And Sprint Achievements has comments
When a [Role] views the report
Then the Acceptance Tests are displayed
And the Sprint Achievements comments are [Visibility]

| Role | Visibility |
|:--|:--|
| Stakeholder | Not visible |
| Reviewer | Visible |
| User | Visible |
| Administrator | Visible |","",165,"User Story","[Touchdown] Add review comments to Sprint Achievements",5,"Sprint 7"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",606,"Review comments can be seen by reviewers on Touchdown reports",620,"A Touchdown report with sprint achievement comments has not been published","Given an unpublished Sprint Acceptance Test Report
And Sprint Achievements has comments
When a [Role] views the report
Then the Acceptance Tests are displayed
And the Sprint Achievements comments are [Visibility]

| Role | Visibility |
|:--|:--|
| Stakeholder | Not visible |
| Reviewer | Visible |
| User | Visible |
| Administrator | Visible |","",165,"User Story","[Touchdown] Add review comments to Sprint Achievements",5,"Sprint 7"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",606,"Review comments can be seen by reviewers on Touchdown reports",617,"A Touchdown report with test comments has been published","Given a published Sprint Test Report
And comments have been made against one or more Tests via Re-entry
When a [Role] views the report
Then the Tests are displayed
And the test comments are [Visibility]

| Role | Visibility |
|:--|:--|
| Stakeholder | Not visible |
| Reviewer | Visible |
| User | Visible |
| Administrator | Visible |","",166,"User Story","[Touchdown] Add review comments to acceptance tests",4,"Sprint 7"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",606,"Review comments can be seen by reviewers on Touchdown reports",617,"A Touchdown report with test comments has been published","Given a published Sprint Test Report
And comments have been made against one or more Tests via Re-entry
When a [Role] views the report
Then the Tests are displayed
And the test comments are [Visibility]

| Role | Visibility |
|:--|:--|
| Stakeholder | Not visible |
| Reviewer | Visible |
| User | Visible |
| Administrator | Visible |","",191,"User Story","[Touchdown] Custom Test Reports",6,"Sprint 8"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",606,"Review comments can be seen by reviewers on Touchdown reports",618,"A Touchdown report with test comments has not been published","Given an unpublished Test Report
And review comments have been given against Tests via Re-entry
When [Role] views the report
Then the review comments are [Visibility] 

| Role | Visibility |
|:--|:--|
| Stakeholder | Not visible |
| Reviewer | Visible |
| User | Visible |
| Administrator | Visible |","",166,"User Story","[Touchdown] Add review comments to acceptance tests",4,"Sprint 7"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",606,"Review comments can be seen by reviewers on Touchdown reports",618,"A Touchdown report with test comments has not been published","Given an unpublished Test Report
And review comments have been given against Tests via Re-entry
When [Role] views the report
Then the review comments are [Visibility] 

| Role | Visibility |
|:--|:--|
| Stakeholder | Not visible |
| Reviewer | Visible |
| User | Visible |
| Administrator | Visible |","",191,"User Story","[Touchdown] Custom Test Reports",6,"Sprint 8"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",607,"Reviewers can only comment on unpublished Sprint Achievements",616,"A reviewer tries to comment on a published sprint achievements report","Given a published Sprint Achievements Report
When a Reviewer is viewing the Sprint Achievements section
Then there are no controls to make Sprint Achievements comments","",165,"User Story","[Touchdown] Add review comments to Sprint Achievements",5,"Sprint 7"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",607,"Reviewers can only comment on unpublished Sprint Achievements",615," A reviewer leaves a comment on an unpublished sprint achievements report","Given an unpublished Sprint Achievements Report
And comments have been left
When [Role] views the Sprint Achievements section
Then comments are [Comment]
And Date Time are [DateTime]
And the user is [User]

| Role | Comment | DateTime | User |
|:--|:--|:--|:--|
| Stakeholder | not visible | not visible | not visible |
| User | visible | visible | visible |
| Reviewer | visible | visible | visible |
| Administrator | visible | visible | visible |","",165,"User Story","[Touchdown] Add review comments to Sprint Achievements",5,"Sprint 7"
599,"Reports (was Touchdown): Reviewing","_As a reviewer_
_I want to review a project's Touchdown report before it is published to stakeholders_
_So that I can provide feedback on its content_",872,"Review comments cannot be empty",873,"A reviewer leaves an empty comment","Given an Acceptance Test Plan 
When a Reviewer attempts to post an empty comment
Then an error is shown: ""Comment cannot be empty""
And no new comment is posted","",192,"User Story","[Touchdown] Don't allow empty comments to be left by reviewers",1,"Sprint 8"
